text	label	rationale_label
"Full Video : Nepal Earthquake April 25th, 2015 | India Earthquake 25th April 2015 | Bihar, Delhi: http://t.co/NHQ35pbIJ8 via @YouTube"	other_useful_information	full§§§0.1 video§§§0.09 :§§§0.09 nepal§§§0.1 earthquake§§§0.1 april§§§0.11 25th§§§0.11 ,§§§0.1 2015§§§0.09 |§§§0.0 india§§§0.0 earthquake§§§0.0 25th§§§0.0 april§§§0.0 2015§§§0.0 |§§§0.0 bihar§§§0.0 ,§§§0.0 delhi§§§0.0 :§§§0.0 via§§§0.0
RT @ANCALERTS: Chinese International Search &amp; Rescue Team &amp; their rescue dogs off to help in quake-hit Nepal. (Photo via Reuters) http://t.…	rescue_volunteering_and_donation_effort	chinese§§§0.06 international§§§0.06 search§§§0.06 and§§§0.06 rescue§§§0.06 team§§§0.06 and§§§0.06 their§§§0.06 rescue§§§0.06 dogs§§§0.06 off§§§0.06 to§§§0.05 help§§§0.05 in§§§0.04 quake-hit§§§0.05 nepal§§§0.04 .§§§0.0 (§§§0.0 photo§§§0.0 via§§§0.0 reuters§§§0.0 )§§§0.0 .…§§§0.0
RT @ewnreporter: #Nepal Gift of the Givers team packing. The first team will leave just before 2pm tomorrow.  ML http://t.co/0ZJV0ogze5	rescue_volunteering_and_donation_effort	#nepal§§§0.13 gift§§§0.13 of§§§0.12 the§§§0.12 givers§§§0.13 team§§§0.13 packing§§§0.12 .§§§0.0 the§§§0.0 first§§§0.0 team§§§0.0 will§§§0.0 leave§§§0.0 just§§§0.0 before§§§0.0 2pm§§§0.0 tomorrow§§§0.0 .§§§0.0 ml§§§0.0
RT @MSF_uk: Our emergency teams &amp; supplies are on the way to help ppl caught in #NepalEarthquake.  https://t.co/BNClG1Vi5s	rescue_volunteering_and_donation_effort	our§§§0.09 emergency§§§0.09 teams§§§0.09 and§§§0.08 supplies§§§0.09 are§§§0.08 on§§§0.08 the§§§0.08 way§§§0.08 to§§§0.08 help§§§0.08 ppl§§§0.07 caught§§§0.0 in§§§0.0 #nepalearthquake§§§0.0 .§§§0.0
#NepalEarthquake  damage is massive. International community has a decisive role to play. #SwarajAbhiyan #kathmandu	infrastructure_and_utilities_damage	#nepalearthquake§§§0.0 damage§§§0.34 is§§§0.32 massive§§§0.34 .§§§0.0 international§§§0.0 community§§§0.0 has§§§0.0 a§§§0.0 decisive§§§0.0 role§§§0.0 to§§§0.0 play§§§0.0 .§§§0.0 #swarajabhiyan§§§0.0 #kathmandu§§§0.0
Over 750 dead in worst Nepal earthquake in 80 years; 34 die in India #NepalEarthquake #earthquake	injured_or_dead_people	over§§§0.19 750§§§0.2 dead§§§0.19 in§§§0.0 worst§§§0.0 nepal§§§0.0 earthquake§§§0.0 in§§§0.0 80§§§0.0 years§§§0.0 ;§§§0.0 34§§§0.21 die§§§0.21 in§§§0.0 india§§§0.0 #nepalearthquake§§§0.0 #earthquake§§§0.0
"RT @AARP: Join us in rushing aid to victims of the #NepalEarthquake - Your gift will be matched up to $225,000 https://t.co/yqJbQuypgI"	rescue_volunteering_and_donation_effort	join§§§0.14 us§§§0.14 in§§§0.15 rushing§§§0.16 aid§§§0.16 to§§§0.14 victims§§§0.12 of§§§0.0 the§§§0.0 #nepalearthquake§§§0.0 -§§§0.0 your§§§0.0 gift§§§0.0 will§§§0.0 be§§§0.0 matched§§§0.0 up§§§0.0 to§§§0.0 $§§§0.0 225,000§§§0.0
RT @BBCBreaking: Pictures from Kathmandu show damage of 7.9 magnitude #earthquake; reports of injuries http://t.co/HDOgZ7UDka http://t.co/y…	infrastructure_and_utilities_damage	pictures§§§0.0 from§§§0.0 kathmandu§§§0.0 show§§§0.0 damage§§§0.21 of§§§0.2 7.9§§§0.2 magnitude§§§0.2 #earthquake§§§0.19 ;§§§0.0 reports§§§0.0 of§§§0.0 injuries§§§0.0 …§§§0.0
"Nepal earthquake: Centuries-old temples, towers collapsed in Kathmandu https://t.co/F7xVKwHrmT via @YouTube"	infrastructure_and_utilities_damage	nepal§§§0.0 earthquake§§§0.0 :§§§0.0 centuries-old§§§0.13 temples§§§0.12 ,§§§0.12 towers§§§0.13 collapsed§§§0.13 in§§§0.0 kathmandu§§§0.0 via§§§0.0
"RT @oxfamgb: RT @Mark_Goldring1: Awful sight. Kathmandu's Darbar Square, before and after today's earthquake. RT @rkarnad http://t.co/Y5Qqu…"	other_useful_information	:§§§0.0 awful§§§0.0 sight§§§0.0 .§§§0.0 kathmandu's§§§0.07 darbar§§§0.07 square§§§0.07 ,§§§0.07 before§§§0.07 and§§§0.07 after§§§0.07 today's§§§0.07 earthquake§§§0.07 .§§§0.0 …§§§0.0
Live: Rescue operations hit after fresh 6.7 magnitude tremors jolt Nepal \nhttp://t.co/0Wiay4RXWi via @timesofindia	other_useful_information	live§§§0.04 :§§§0.04 rescue§§§0.06 operations§§§0.07 hit§§§0.07 after§§§0.06 fresh§§§0.07 6.7§§§0.07 magnitude§§§0.07 tremors§§§0.07 jolt§§§0.07 nepal§§§0.07 via§§§0.0
"Prayers for those lost and their families-More than 2,200 confirmed dead in Nepal earthquake: http://t.co/Cv39E8hnau via @AOL"	injured_or_dead_people	prayers§§§0.0 for§§§0.0 those§§§0.0 lost§§§0.0 and§§§0.0 their§§§0.0 families-more§§§0.16 than§§§0.16 2,200§§§0.17 confirmed§§§0.17 dead§§§0.17 in§§§0.0 nepal§§§0.0 earthquake§§§0.0 :§§§0.0 via§§§0.0
.@WorldYMCA reports #Nepal YMCA NGS &amp; family safe; some damage to bldg housing #YMCA school &amp; orphanage in Kathmandu	infrastructure_and_utilities_damage	.§§§0.0 reports§§§0.0 #nepal§§§0.0 ymca§§§0.0 ngs§§§0.0 and§§§0.0 family§§§0.0 safe§§§0.0 ;§§§0.0 some§§§0.08 damage§§§0.08 to§§§0.08 bldg§§§0.08 housing§§§0.08 #ymca§§§0.08 school§§§0.08 and§§§0.07 orphanage§§§0.08 in§§§0.0 kathmandu§§§0.0
"RT @AC360: .@drsanjaygupta doesn’t just report on overwhelmed #Nepal hospital, he treats survivors: http://t.co/k0d9m5htkQ http://t.co/06Lf…"	rescue_volunteering_and_donation_effort	.§§§0.0 doesn’t§§§0.0 just§§§0.0 report§§§0.13 on§§§0.15 overwhelmed§§§0.18 #nepal§§§0.18 hospital§§§0.17 ,§§§0.0 he§§§0.0 treats§§§0.0 survivors§§§0.0 :§§§0.0 …§§§0.0
"RT @NatGeoMag: Nepal's 8 key historic sites: What's rubble, what's still standing in wake of devastating earthquake http://t.co/8emNIXkKDY"	other_useful_information	nepal's§§§0.04 8§§§0.05 key§§§0.05 historic§§§0.05 sites§§§0.05 :§§§0.04 what's§§§0.04 rubble§§§0.04 ,§§§0.04 what's§§§0.05 still§§§0.05 standing§§§0.05 in§§§0.05 wake§§§0.05 of§§§0.05 devastating§§§0.05 earthquake§§§0.05
RT @nytimesworld: A survivor is pulled out from rubble after the devastating earthquake hit Nepal. http://t.co/WHSaUV3QZU http://t.co/Xpukb…	affected_people_and_evacuations	a§§§0.12 survivor§§§0.13 is§§§0.12 pulled§§§0.13 out§§§0.13 from§§§0.12 rubble§§§0.13 after§§§0.0 the§§§0.0 devastating§§§0.0 earthquake§§§0.0 hit§§§0.0 nepal§§§0.0 .§§§0.0 …§§§0.0
"RT @tajinderbagga: India sent 4 Ton relief material, Team of doctors, NDRF, JCBs, food, water, medicines to Nepal."	rescue_volunteering_and_donation_effort	india§§§0.04 sent§§§0.04 4§§§0.04 ton§§§0.04 relief§§§0.04 material§§§0.04 ,§§§0.04 team§§§0.04 of§§§0.04 doctors§§§0.04 ,§§§0.04 ndrf§§§0.04 ,§§§0.04 jcbs§§§0.04 ,§§§0.04 food§§§0.04 ,§§§0.04 water§§§0.04 ,§§§0.04 medicines§§§0.04 to§§§0.03 nepal§§§0.04 .§§§0.0
Dot Earth Blog: Long-Predicted Death Toll in Nepal Earthquake Reflects Wider Himalayan Seismic Risk http://t.co/bhBJM8iOrS	injured_or_dead_people	dot§§§0.0 earth§§§0.0 blog§§§0.0 :§§§0.0 long-predicted§§§0.25 death§§§0.26 toll§§§0.26 in§§§0.0 nepal§§§0.0 earthquake§§§0.0 reflects§§§0.0 wider§§§0.0 himalayan§§§0.0 seismic§§§0.0 risk§§§0.0
#youtube Nepal earthquake: 25 shocking pictures summarising the tragedy http://t.co/Peq9cWJwr9	other_useful_information	#youtube§§§0.0 nepal§§§0.03 earthquake§§§0.03 :§§§0.04 25§§§0.12 shocking§§§0.12 pictures§§§0.13 summarising§§§0.13 the§§§0.12 tragedy§§§0.12
Nepal’s Slowing Economy Set for Freefall Without World’s Help http://t.co/KSzIMVHGQf via @business	not_related_or_irrelevant	nepal’s§§§0.06 slowing§§§0.06 economy§§§0.06 set§§§0.06 for§§§0.07 freefall§§§0.07 without§§§0.06 world’s§§§0.06 help§§§0.06 via§§§0.05
RT @EconomicTimes: Foreign Secy S Jaishankar: We will have 5 helicopters positioned in Kathmandu as part of our rescue ops #NepalQuake http…	rescue_volunteering_and_donation_effort	foreign§§§0.0 secy§§§0.0 s§§§0.0 jaishankar§§§0.0 :§§§0.0 we§§§0.06 will§§§0.06 have§§§0.06 5§§§0.07 helicopters§§§0.07 positioned§§§0.07 in§§§0.06 kathmandu§§§0.06 as§§§0.06 part§§§0.06 of§§§0.06 our§§§0.06 rescue§§§0.06 ops§§§0.06 #nepalquake§§§0.0 …§§§0.0
RT @humanityfirstuk: HF #medical team of 12 from UK arriving in Delhi this morning. Team from USA on standby. #NepalQuake	rescue_volunteering_and_donation_effort	hf§§§0.1 #medical§§§0.1 team§§§0.09 of§§§0.09 12§§§0.09 from§§§0.08 uk§§§0.09 arriving§§§0.06 in§§§0.06 delhi§§§0.05 this§§§0.0 morning§§§0.0 .§§§0.0 team§§§0.0 from§§§0.0 usa§§§0.0 on§§§0.0 standby§§§0.0 .§§§0.0 #nepalquake§§§0.0
India U-14 football girls stranded at Kathmandu: Fresh tremors on Sunday delayed the evacuation of the Indian… http://t.co/HESX3zQih4	affected_people_and_evacuations	india§§§0.13 u-14§§§0.17 football§§§0.18 girls§§§0.18 stranded§§§0.17 at§§§0.0 kathmandu§§§0.0 :§§§0.0 fresh§§§0.0 tremors§§§0.0 on§§§0.0 sunday§§§0.0 delayed§§§0.0 the§§§0.0 evacuation§§§0.0 of§§§0.0 the§§§0.0 indian§§§0.0 …§§§0.0
Nepal Earthquake | CCTV Footage | M 6.7 Earthquake Watch Out Full Video!\nNepal earthquake: rescue attempts... http://t.co/awoOwUSufX	other_useful_information	nepal§§§0.06 earthquake§§§0.05 |§§§0.06 cctv§§§0.06 footage§§§0.06 |§§§0.06 m§§§0.06 6.7§§§0.06 earthquake§§§0.06 watch§§§0.06 out§§§0.06 full§§§0.06 video§§§0.06 !§§§0.02 nepal§§§0.02 earthquake§§§0.01 :§§§0.01 rescue§§§0.01 attempts§§§0.01 ...§§§0.0
#BaltimoreRiots look at all those poor people who died in #NepalEarthquake and ur worried about #Rioting n #violence #NepalQuake	not_related_or_irrelevant	#baltimoreriots§§§0.03 look§§§0.03 at§§§0.03 all§§§0.03 those§§§0.03 poor§§§0.03 people§§§0.03 who§§§0.03 died§§§0.03 in§§§0.03 #nepalearthquake§§§0.03 and§§§0.03 ur§§§0.03 worried§§§0.03 about§§§0.03 #rioting§§§0.03 n§§§0.03 #violence§§§0.03 #nepalquake§§§0.03
@Sootradhar Different school of thoughts #ThankYouPM #IndiaWithNepal http://t.co/KeJOMuvdjU	not_related_or_irrelevant	different§§§0.09 school§§§0.09 of§§§0.09 thoughts§§§0.09 #thankyoupm§§§0.09 #indiawithnepal§§§0.09
Uodate: Nepal hit by major aftershock as search for quake survivors intensifies http://t.co/O45lB2zcBg via @USATODAY	other_useful_information	uodate§§§0.0 :§§§0.0 nepal§§§0.15 hit§§§0.15 by§§§0.14 major§§§0.14 aftershock§§§0.14 as§§§0.0 search§§§0.0 for§§§0.0 quake§§§0.0 survivors§§§0.0 intensifies§§§0.0 via§§§0.0
RT @NepalPoliceHQ: Nepal Police Hotline Numbers at Headquarters: http://t.co/UY3lYOIFeB	rescue_volunteering_and_donation_effort	nepal§§§0.01 police§§§0.24 hotline§§§0.39 numbers§§§0.37 at§§§0.0 headquarters§§§0.0
RT @DeptofDefense: .@usairforce​ loads equipment &amp; supplies to be sent to Nepal w/ members of the Fairfax Co. Urban Search &amp; Rescue Team ht…	rescue_volunteering_and_donation_effort	.§§§0.0 ​§§§0.0 loads§§§0.1 equipment§§§0.11 and§§§0.1 supplies§§§0.1 to§§§0.1 be§§§0.1 sent§§§0.09 to§§§0.1 nepal§§§0.1 w/§§§0.0 members§§§0.0 of§§§0.0 the§§§0.0 fairfax§§§0.0 co§§§0.0 .§§§0.0 urban§§§0.0 search§§§0.0 and§§§0.0 rescue§§§0.0 team§§§0.0 ht§§§0.0 …§§§0.0
Nepal quake: Kathmandu airport reopens for rescue operations	infrastructure_and_utilities_damage	nepal§§§0.0 quake§§§0.0 :§§§0.0 kathmandu§§§0.11 airport§§§0.11 reopens§§§0.12 for§§§0.11 rescue§§§0.1 operations§§§0.11
» Nepal Map #NepalMap Nepal earthquake: Devastation in maps and images » UPDATE » Ontario CAN Oshawa CAN... http://t.co/750BQ9NISx	other_useful_information	»§§§0.0 nepal§§§0.0 map§§§0.0 #nepalmap§§§0.0 nepal§§§0.09 earthquake§§§0.08 :§§§0.09 devastation§§§0.1 in§§§0.1 maps§§§0.09 and§§§0.09 images§§§0.09 »§§§0.09 update§§§0.09 »§§§0.0 ontario§§§0.0 can§§§0.0 oshawa§§§0.0 can§§§0.0 ...§§§0.0
RT @RT_com: Google launches special 'personal finder' for people in #NepalEarthquake zone http://t.co/3ExhCMkg19 http://t.co/tkdsEiTQsq	rescue_volunteering_and_donation_effort	google§§§0.1 launches§§§0.1 special§§§0.12 '§§§0.11 personal§§§0.12 finder§§§0.12 '§§§0.11 for§§§0.11 people§§§0.1 in§§§0.01 #nepalearthquake§§§0.0 zone§§§0.0
RT @ABC: Climbers are stuck on Mt. Everest with no way down after Nepal earthquake:  http://t.co/2clfsFw4NL http://t.co/4OJ67Lqwhs	affected_people_and_evacuations	climbers§§§0.25 are§§§0.24 stuck§§§0.25 on§§§0.0 mt§§§0.0 .§§§0.0 everest§§§0.0 with§§§0.0 no§§§0.0 way§§§0.0 down§§§0.0 after§§§0.0 nepal§§§0.0 earthquake§§§0.0
#Kathmandu airport shut down after latest tremors. #EarthquakeInNepal @FocusNewsIndia	infrastructure_and_utilities_damage	#kathmandu§§§0.14 airport§§§0.14 shut§§§0.14 down§§§0.14 after§§§0.0 latest§§§0.0 tremors§§§0.0 .§§§0.0 #earthquakeinnepal§§§0.0
Bollywood Celebs Pray for Safety Post Nepal Earthquake: A strong earthquake measuring 7.9 on the Richter scale rocked Nepal at 11.41 am	not_related_or_irrelevant	bollywood§§§0.12 celebs§§§0.12 pray§§§0.13 for§§§0.12 safety§§§0.12 post§§§0.1 nepal§§§0.09 earthquake§§§0.09 :§§§0.0 a§§§0.0 strong§§§0.0 earthquake§§§0.0 measuring§§§0.0 7.9§§§0.0 on§§§0.0 the§§§0.0 richter§§§0.0 scale§§§0.0 rocked§§§0.0 nepal§§§0.0 at§§§0.0 11.41§§§0.0 am§§§0.0
"RT @IndianExpress: LIVE: Aftershocks continue to rock Nepal; 1,800 dead http://t.co/0BntFz3PEr http://t.co/69y4xySBWr"	injured_or_dead_people	live§§§0.0 :§§§0.0 aftershocks§§§0.0 continue§§§0.0 to§§§0.0 rock§§§0.0 nepal§§§0.0 ;§§§0.0 1,800§§§0.33 dead§§§0.33
"RT @insan_shweta: The 7.9 earthquake dat hit nepal has dstroyed buildings, cellphone netwrks r down nd power is out @Gurmeetramrahim #MSGHe…"	infrastructure_and_utilities_damage	the§§§0.0 7.9§§§0.0 earthquake§§§0.0 dat§§§0.0 hit§§§0.0 nepal§§§0.0 has§§§0.03 dstroyed§§§0.06 buildings§§§0.06 ,§§§0.06 cellphone§§§0.06 netwrks§§§0.07 r§§§0.06 down§§§0.06 nd§§§0.05 power§§§0.05 is§§§0.05 out§§§0.05 #msghe§§§0.0 …§§§0.0
Latest earthquakes in Nepal: interactive map &amp; list  http://t.co/PJPLsFgrv1	other_useful_information	latest§§§0.19 earthquakes§§§0.18 in§§§0.18 nepal§§§0.19 :§§§0.02 interactive§§§0.02 map§§§0.02 and§§§0.01 list§§§0.01
Please pray and support the people of Nepal https://t.co/33wLg6m8OU #NepalEarthquake #PrayforNepal	not_related_or_irrelevant	please§§§0.08 pray§§§0.08 and§§§0.08 support§§§0.08 the§§§0.08 people§§§0.08 of§§§0.08 nepal§§§0.08 #nepalearthquake§§§0.04 #prayfornepal§§§0.06
"RT @AmitAmitinsan4: At least1800 confirmed dead in #Nepal. Happened at bad time of day when people werein buildings,at schools &amp; work #MSGH…"	injured_or_dead_people	at§§§0.16 least1800§§§0.17 confirmed§§§0.17 dead§§§0.17 in§§§0.0 #nepal§§§0.0 .§§§0.0 happened§§§0.0 at§§§0.0 bad§§§0.0 time§§§0.0 of§§§0.0 day§§§0.0 when§§§0.0 people§§§0.0 werein§§§0.0 buildings§§§0.0 ,§§§0.0 at§§§0.0 schools§§§0.0 and§§§0.0 work§§§0.0 #msgh§§§0.0 …§§§0.0
Aftershock 6.7 hits Nepal. Pray \U000fe35b for Nepal.	other_useful_information	aftershock§§§0.11 6.7§§§0.12 hits§§§0.12 nepal§§§0.11 .§§§0.01 pray§§§0.05 \u000fe35b§§§0.02 for§§§0.05 nepal§§§0.05 .§§§0.01
Hundreds dead as magnitude 7.8 earthquake hits Nepal: The death toll from a powerful earthquake that struck Ne... http://t.co/QNtq5Uffg3	injured_or_dead_people	hundreds§§§0.48 dead§§§0.47 as§§§0.0 magnitude§§§0.01 7.8§§§0.01 earthquake§§§0.0 hits§§§0.0 nepal§§§0.0 :§§§0.0 the§§§0.0 death§§§0.01 toll§§§0.01 from§§§0.0 a§§§0.0 powerful§§§0.0 earthquake§§§0.0 that§§§0.0 struck§§§0.0 ne§§§0.0 ...§§§0.0
"RT @seccathaholic: Wait? There was a devastating earthquake in Nepal with over 4,000 estimated dead? At least CNN knows it's important that…"	injured_or_dead_people	wait§§§0.0 ?§§§0.0 there§§§0.0 was§§§0.0 a§§§0.0 devastating§§§0.0 earthquake§§§0.0 in§§§0.0 nepal§§§0.0 with§§§0.0 over§§§0.25 4,000§§§0.25 estimated§§§0.25 dead§§§0.25 ?§§§0.0 at§§§0.0 least§§§0.0 cnn§§§0.0 knows§§§0.0 it's§§§0.0 important§§§0.0 that§§§0.0 …§§§0.0
RT @reportedly: Kathmandu’s UNESCO Heritage sites in ruin. Heartbreaking photos. http://t.co/qhX8NDR2FQ http://t.co/pCf51f9y72 #NepalQuake	infrastructure_and_utilities_damage	kathmandu’s§§§0.09 unesco§§§0.09 heritage§§§0.09 sites§§§0.09 in§§§0.09 ruin§§§0.09 .§§§0.0 heartbreaking§§§0.0 photos§§§0.0 .§§§0.0 #nepalquake§§§0.0
RT @mercycorps: MT @Madonna: Rescue Nepal! Send support to the victims of the earthquake in Nepal. Join me by giving to @mercycorps: http:/…	not_related_or_irrelevant	mt§§§0.03 :§§§0.03 rescue§§§0.04 nepal§§§0.04 !§§§0.04 send§§§0.04 support§§§0.04 to§§§0.04 the§§§0.04 victims§§§0.04 of§§§0.04 the§§§0.04 earthquake§§§0.04 in§§§0.04 nepal§§§0.04 .§§§0.04 join§§§0.04 me§§§0.04 by§§§0.04 giving§§§0.04 to§§§0.04 :§§§0.04 :/§§§0.04 …§§§0.04
"RT @Saudi_Gazette: #Nepal police official says at least 2,152 are confirmed dead following massive #earthquake. — @AP"	injured_or_dead_people	#nepal§§§0.0 police§§§0.0 official§§§0.0 says§§§0.0 at§§§0.14 least§§§0.14 2,152§§§0.15 are§§§0.14 confirmed§§§0.14 dead§§§0.14 following§§§0.0 massive§§§0.0 #earthquake§§§0.0 .§§§0.0 —§§§0.0
"Dude. Almost 7 magnitude aftershock in Nepal. Stay safe, friends."	other_useful_information	dude§§§0.0 .§§§0.0 almost§§§0.12 7§§§0.13 magnitude§§§0.13 aftershock§§§0.13 in§§§0.12 nepal§§§0.12 .§§§0.0 stay§§§0.0 safe§§§0.0 ,§§§0.0 friends§§§0.0 .§§§0.0
RT @LifeWithSelG: I'm gonna donate to help the children affected by the #NepalEarthquake. Support UNICEF's relief efforts too here: http://…	rescue_volunteering_and_donation_effort	i'm§§§0.07 gonna§§§0.07 donate§§§0.07 to§§§0.07 help§§§0.07 the§§§0.07 children§§§0.07 affected§§§0.07 by§§§0.0 the§§§0.0 #nepalearthquake§§§0.0 .§§§0.0 support§§§0.05 unicef's§§§0.06 relief§§§0.06 efforts§§§0.06 too§§§0.02 here§§§0.0
RT @ShiwaniNeupane: Massive aftershock. A wall of a old house next to mine has collapsed now. Kathmandu is in shock again. People on street…	infrastructure_and_utilities_damage	massive§§§0.0 aftershock§§§0.0 .§§§0.0 a§§§0.08 wall§§§0.09 of§§§0.08 a§§§0.08 old§§§0.09 house§§§0.09 next§§§0.08 to§§§0.08 mine§§§0.08 has§§§0.08 collapsed§§§0.09 now§§§0.08 .§§§0.0 kathmandu§§§0.0 is§§§0.0 in§§§0.0 shock§§§0.0 again§§§0.0 .§§§0.0 people§§§0.0 on§§§0.0 street§§§0.0 …§§§0.0
Fresh 6.9 magnitude earthquake hits Nepal\nhttp://t.co/dLhAhvKF7G \n#NepalEarthquake http://t.co/6hkjl1AjCZ	other_useful_information	fresh§§§0.15 6.9§§§0.15 magnitude§§§0.14 earthquake§§§0.14 hits§§§0.14 nepal§§§0.14 #nepalearthquake§§§0.0
"Dogs from India, France assisting in rescue operations in Nepal http://t.co/ujYYYwqHBw  https://t.co/rVIwZH5Jon"	rescue_volunteering_and_donation_effort	dogs§§§0.09 from§§§0.08 india§§§0.08 ,§§§0.08 france§§§0.09 assisting§§§0.09 in§§§0.08 rescue§§§0.09 operations§§§0.09 in§§§0.08 nepal§§§0.08
"Powerful quake kills nearly 1800 people in Nepal, toll expected to rise http://t.co/xKuytCzKWE"	injured_or_dead_people	powerful§§§0.0 quake§§§0.0 kills§§§0.12 nearly§§§0.12 1800§§§0.12 people§§§0.12 in§§§0.0 nepal§§§0.0 ,§§§0.0 toll§§§0.13 expected§§§0.12 to§§§0.13 rise§§§0.13
"Earthquake Devastates Nepal, Killing More Than 1,900 http://t.co/6qBhenXTnb"	injured_or_dead_people	earthquake§§§0.0 devastates§§§0.0 nepal§§§0.0 ,§§§0.0 killing§§§0.2 more§§§0.2 than§§§0.2 1,900§§§0.2
"RT @DanielVargoMD: So proud of @UofUSurgery stepping up for #NepalEarthquake. Safe travels for Courtney Scaife, MD and residents @KatieWRus…"	not_related_or_irrelevant	so§§§0.09 proud§§§0.1 of§§§0.1 stepping§§§0.1 up§§§0.1 for§§§0.1 #nepalearthquake§§§0.09 .§§§0.01 safe§§§0.02 travels§§§0.03 for§§§0.01 courtney§§§0.01 scaife§§§0.01 ,§§§0.0 md§§§0.01 and§§§0.01 residents§§§0.01 …§§§0.01
RT @narendramodi: Received a call from Pujya Morari Bapu. He has donated Rs. 51 lakh for relief work in Nepal. My deepest gratitude to him.	rescue_volunteering_and_donation_effort	received§§§0.0 a§§§0.0 call§§§0.0 from§§§0.0 pujya§§§0.0 morari§§§0.0 bapu§§§0.0 .§§§0.0 he§§§0.07 has§§§0.07 donated§§§0.08 rs§§§0.08 .§§§0.08 51§§§0.08 lakh§§§0.08 for§§§0.08 relief§§§0.08 work§§§0.08 in§§§0.07 nepal§§§0.07 .§§§0.0 my§§§0.0 deepest§§§0.0 gratitude§§§0.0 to§§§0.0 him§§§0.0 .§§§0.0
RT @AP: The Latest on Nepal earthquake: Airbus offers aircraft and satellite imagery for relief efforts: http://t.co/e1Fm4DvAUB	rescue_volunteering_and_donation_effort	the§§§0.0 latest§§§0.0 on§§§0.0 nepal§§§0.0 earthquake§§§0.0 :§§§0.0 airbus§§§0.1 offers§§§0.1 aircraft§§§0.1 and§§§0.1 satellite§§§0.1 imagery§§§0.1 for§§§0.1 relief§§§0.09 efforts§§§0.1
RT @iSupportNamo: Spain seeks India's help in evacuating its nationals from Nepal (PTI)	rescue_volunteering_and_donation_effort	spain§§§0.08 seeks§§§0.08 india's§§§0.09 help§§§0.08 in§§§0.08 evacuating§§§0.08 its§§§0.08 nationals§§§0.08 from§§§0.04 nepal§§§0.04 (§§§0.0 pti§§§0.0 )§§§0.0
#FollowMe #FF #RT Indian carriers cap fares to and from Nepal: In a bid to pull out as man... http://t.co/ZgH0REYPd4 #FollowBack #Follow	rescue_volunteering_and_donation_effort	#followme§§§0.0 #ff§§§0.0 #rt§§§0.0 indian§§§0.12 carriers§§§0.12 cap§§§0.12 fares§§§0.12 to§§§0.11 and§§§0.11 from§§§0.1 nepal§§§0.11 :§§§0.0 in§§§0.0 a§§§0.0 bid§§§0.0 to§§§0.0 pull§§§0.0 out§§§0.0 as§§§0.0 man§§§0.0 ...§§§0.0 #followback§§§0.0 #follow§§§0.0
RT @wzzm13: According to the AP: U.S. Geological Survey says Kathmandu region has been hit by magnitude 6.7 aftershock.  STORY: http://t.co…	other_useful_information	according§§§0.0 to§§§0.0 the§§§0.0 ap§§§0.0 :§§§0.0 u.s.§§§0.04 geological§§§0.03 survey§§§0.02 says§§§0.02 kathmandu§§§0.07 region§§§0.07 has§§§0.07 been§§§0.07 hit§§§0.07 by§§§0.07 magnitude§§§0.07 6.7§§§0.07 aftershock§§§0.07 .§§§0.0 story§§§0.0 :§§§0.0 …§§§0.0
RT @insan_vicky: very bad News of this time.. And now Dera Sacha Sauda Stand with all victims people of Nepal #MSGHelpEarthquakeVictims	not_related_or_irrelevant	very§§§0.03 bad§§§0.03 news§§§0.03 of§§§0.03 this§§§0.03 time§§§0.03 ..§§§0.03 and§§§0.03 now§§§0.03 dera§§§0.03 sacha§§§0.03 sauda§§§0.03 stand§§§0.03 with§§§0.03 all§§§0.03 victims§§§0.03 people§§§0.03 of§§§0.03 nepal§§§0.03 #msghelpearthquakevictims§§§0.03
"RT firstpost: 6 more evacuated by MI17 V5 of IAF from Dhuncha, north of Kathmandu: Sitanshu Kar, Spokesperson Defe… http://t.co/boDUaNDGWi"	affected_people_and_evacuations	firstpost§§§0.0 :§§§0.0 6§§§0.33 more§§§0.34 evacuated§§§0.33 by§§§0.0 mi17§§§0.0 v5§§§0.0 of§§§0.0 iaf§§§0.0 from§§§0.0 dhuncha§§§0.0 ,§§§0.0 north§§§0.0 of§§§0.0 kathmandu§§§0.0 :§§§0.0 sitanshu§§§0.0 kar§§§0.0 ,§§§0.0 spokesperson§§§0.0 defe§§§0.0 …§§§0.0
RT @ZakariaZainal: Everyone huddling out in the open near Thamel at #Kathmandu #earthquake http://t.co/6FFxMbX8pE	affected_people_and_evacuations	everyone§§§0.14 huddling§§§0.15 out§§§0.15 in§§§0.14 the§§§0.14 open§§§0.14 near§§§0.0 thamel§§§0.0 at§§§0.0 #kathmandu§§§0.0 #earthquake§§§0.0
Live: Rescue operations hit after fresh 6.7 magnitude tremors jolt Nepal  @timesofindia http://t.co/4s8TkutCME	other_useful_information	live§§§0.03 :§§§0.04 rescue§§§0.06 operations§§§0.07 hit§§§0.07 after§§§0.06 fresh§§§0.07 6.7§§§0.07 magnitude§§§0.07 tremors§§§0.07 jolt§§§0.07 nepal§§§0.07
#Newsflash: Air India resumes flight to Nepal http://t.co/0VXshSrc6t	infrastructure_and_utilities_damage	#newsflash§§§0.0 :§§§0.0 air§§§0.14 india§§§0.14 resumes§§§0.15 flight§§§0.14 to§§§0.14 nepal§§§0.14
